2014-2018 Root Mean Square Error of the 90-day low-pass-filtered transport in the Rockall Trough. 
Data published in Houpert et al. (2020). Observed variability of the North Atlantic Current in the Rockall Trough from four years of mooring measurements. Journal of Geophysical Research: Oceans, https://doi.org/10.1029/2020JC016403
Year, Month, Day, Hour, Days since January 0 0000, RMSE Total Transport (Sv), RMSE Eastern Wedge Transport (Sv), RMSE Western Wedge Transport (Sv), RMSE Mid-Basin Transport (Sv)
2014,6,1,0,7.3575e+05,NaN,NaN,NaN,NaN
2014,6,1,12,7.3575e+05,NaN,NaN,NaN,NaN
2014,6,2,0,7.3575e+05,NaN,NaN,NaN,NaN
2014,6,2,12,7.3575e+05,NaN,NaN,NaN,NaN
2014,6,3,0,7.3575e+05,NaN,NaN,NaN,NaN
2014,6,3,12,7.3575e+05,NaN,NaN,NaN,NaN
2014,6,4,0,7.3575e+05,NaN,NaN,NaN,NaN
2014,6,4,12,7.3575e+05,NaN,NaN,NaN,NaN
2014,6,5,0,7.3576e+05,NaN,NaN,NaN,NaN
2014,6,5,12,7.3576e+05,NaN,NaN,NaN,NaN
2014,6,6,0,7.3576e+05,NaN,NaN,NaN,NaN
2014,6,6,12,7.3576e+05,NaN,NaN,NaN,NaN
2014,6,7,0,7.3576e+05,NaN,NaN,NaN,NaN
2014,6,7,12,7.3576e+05,NaN,NaN,NaN,NaN
2014,6,8,0,7.3576e+05,NaN,NaN,NaN,NaN
2014,6,8,12,7.3576e+05,NaN,NaN,NaN,NaN
2014,6,9,0,7.3576e+05,NaN,NaN,NaN,NaN
2014,6,9,12,7.3576e+05,NaN,NaN,NaN,NaN
2014,6,10,0,7.3576e+05,NaN,NaN,NaN,NaN
2014,6,10,12,7.3576e+05,NaN,NaN,NaN,NaN
2014,6,11,0,7.3576e+05,NaN,NaN,NaN,NaN
2014,6,11,12,7.3576e+05,NaN,NaN,NaN,NaN
2014,6,12,0,7.3576e+05,NaN,NaN,NaN,NaN
2014,6,12,12,7.3576e+05,NaN,NaN,NaN,NaN
2014,6,13,0,7.3576e+05,NaN,NaN,NaN,NaN
2014,6,13,12,7.3576e+05,NaN,NaN,NaN,NaN
2014,6,14,0,7.3576e+05,NaN,NaN,NaN,NaN
2014,6,14,12,7.3576e+05,NaN,NaN,NaN,NaN
2014,6,15,0,7.3576e+05,NaN,NaN,NaN,NaN
2014,6,15,12,7.3577e+05,NaN,NaN,NaN,NaN
2014,6,16,0,7.3577e+05,NaN,NaN,NaN,NaN
2014,6,16,12,7.3577e+05,NaN,NaN,NaN,NaN
2014,6,17,0,7.3577e+05,NaN,NaN,NaN,NaN
2014,6,17,12,7.3577e+05,NaN,NaN,NaN,NaN
2014,6,18,0,7.3577e+05,NaN,NaN,NaN,NaN
2014,6,18,12,7.3577e+05,NaN,NaN,NaN,NaN
2014,6,19,0,7.3577e+05,NaN,NaN,NaN,NaN
2014,6,19,12,7.3577e+05,NaN,NaN,NaN,NaN
2014,6,20,0,7.3577e+05,NaN,NaN,NaN,NaN
2014,6,20,12,7.3577e+05,NaN,NaN,NaN,NaN
2014,6,21,0,7.3577e+05,NaN,NaN,NaN,NaN
2014,6,21,12,7.3577e+05,NaN,NaN,NaN,NaN
2014,6,22,0,7.3577e+05,NaN,NaN,NaN,NaN
2014,6,22,12,7.3577e+05,NaN,NaN,NaN,NaN
2014,6,23,0,7.3577e+05,NaN,NaN,NaN,NaN
2014,6,23,12,7.3577e+05,NaN,NaN,NaN,NaN
2014,6,24,0,7.3577e+05,NaN,NaN,NaN,NaN
2014,6,24,12,7.3577e+05,NaN,NaN,NaN,NaN
2014,6,25,0,7.3578e+05,NaN,NaN,NaN,NaN
2014,6,25,12,7.3578e+05,NaN,NaN,NaN,NaN
2014,6,26,0,7.3578e+05,NaN,NaN,NaN,NaN
2014,6,26,12,7.3578e+05,NaN,NaN,NaN,NaN
2014,6,27,0,7.3578e+05,NaN,NaN,NaN,NaN
2014,6,27,12,7.3578e+05,NaN,NaN,NaN,NaN
2014,6,28,0,7.3578e+05,NaN,NaN,NaN,NaN
2014,6,28,12,7.3578e+05,NaN,NaN,NaN,NaN
2014,6,29,0,7.3578e+05,NaN,NaN,NaN,NaN
2014,6,29,12,7.3578e+05,NaN,NaN,NaN,NaN
2014,6,30,0,7.3578e+05,NaN,NaN,NaN,NaN
2014,6,30,12,7.3578e+05,NaN,NaN,NaN,NaN
2014,7,1,0,7.3578e+05,NaN,NaN,NaN,NaN
2014,7,1,12,7.3578e+05,NaN,NaN,NaN,NaN
2014,7,2,0,7.3578e+05,NaN,NaN,NaN,NaN
2014,7,2,12,7.3578e+05,NaN,NaN,NaN,NaN
2014,7,3,0,7.3578e+05,NaN,NaN,NaN,NaN
2014,7,3,12,7.3578e+05,NaN,NaN,NaN,NaN
2014,7,4,0,7.3578e+05,NaN,NaN,NaN,NaN
2014,7,4,12,7.3578e+05,NaN,NaN,NaN,NaN
2014,7,5,0,7.3578e+05,NaN,NaN,NaN,NaN
2014,7,5,12,7.3579e+05,NaN,NaN,NaN,NaN
2014,7,6,0,7.3579e+05,NaN,NaN,NaN,NaN
2014,7,6,12,7.3579e+05,NaN,NaN,NaN,NaN
2014,7,7,0,7.3579e+05,NaN,NaN,NaN,NaN
2014,7,7,12,7.3579e+05,NaN,NaN,NaN,NaN
2014,7,8,0,7.3579e+05,NaN,NaN,NaN,NaN
2014,7,8,12,7.3579e+05,NaN,NaN,NaN,NaN
2014,7,9,0,7.3579e+05,NaN,NaN,NaN,NaN
2014,7,9,12,7.3579e+05,NaN,NaN,NaN,NaN
2014,7,10,0,7.3579e+05,NaN,NaN,NaN,NaN
2014,7,10,12,7.3579e+05,NaN,NaN,NaN,NaN
2014,7,11,0,7.3579e+05,NaN,NaN,NaN,NaN
2014,7,11,12,7.3579e+05,NaN,NaN,NaN,NaN
2014,7,12,0,7.3579e+05,NaN,NaN,NaN,NaN
2014,7,12,12,7.3579e+05,NaN,NaN,NaN,NaN
2014,7,13,0,7.3579e+05,NaN,NaN,NaN,NaN
2014,7,13,12,7.3579e+05,NaN,NaN,NaN,NaN
2014,7,14,0,7.3579e+05,NaN,NaN,NaN,NaN
2014,7,14,12,7.3579e+05,NaN,NaN,NaN,NaN
2014,7,15,0,7.358e+05,NaN,NaN,NaN,NaN
2014,7,15,12,7.358e+05,NaN,NaN,NaN,NaN
2014,7,16,0,7.358e+05,NaN,NaN,NaN,NaN
2014,7,16,12,7.358e+05,NaN,NaN,NaN,NaN
2014,7,17,0,7.358e+05,NaN,NaN,NaN,NaN
2014,7,17,12,7.358e+05,NaN,NaN,NaN,NaN
2014,7,18,0,7.358e+05,NaN,NaN,NaN,NaN
2014,7,18,12,7.358e+05,NaN,NaN,NaN,NaN
2014,7,19,0,7.358e+05,NaN,NaN,NaN,NaN
2014,7,19,12,7.358e+05,NaN,NaN,NaN,NaN
2014,7,20,0,7.358e+05,NaN,NaN,NaN,NaN
2014,7,20,12,7.358e+05,NaN,NaN,NaN,NaN
2014,7,21,0,7.358e+05,1.0846,0.58856,0.63151,0.65661
2014,7,21,12,7.358e+05,1.0846,0.58856,0.63151,0.65661
2014,7,22,0,7.358e+05,1.0846,0.58856,0.63151,0.65661
2014,7,22,12,7.358e+05,1.0846,0.58856,0.63151,0.65661
2014,7,23,0,7.358e+05,1.0846,0.58856,0.63151,0.65661
2014,7,23,12,7.358e+05,1.0846,0.58856,0.63151,0.65661
2014,7,24,0,7.358e+05,1.0846,0.58856,0.63151,0.65661
2014,7,24,12,7.358e+05,1.0846,0.58856,0.63151,0.65661
2014,7,25,0,7.3580e+05,1.0846,0.58856,0.63151,0.65661
2014,7,25,12,7.3581e+05,1.0846,0.58856,0.63151,0.65661
2014,7,26,0,7.3581e+05,1.0846,0.58856,0.63151,0.65661
2014,7,26,12,7.3581e+05,1.0846,0.58856,0.63151,0.65662
2014,7,27,0,7.3581e+05,1.0846,0.58856,0.63151,0.65662
2014,7,27,12,7.3581e+05,1.0846,0.58856,0.63151,0.65662
2014,7,28,0,7.3581e+05,1.0846,0.58856,0.63151,0.65661
2014,7,28,12,7.3581e+05,1.0846,0.58856,0.63151,0.65662
2014,7,29,0,7.3581e+05,1.0846,0.58856,0.63151,0.65662
2014,7,29,12,7.3581e+05,1.0846,0.58856,0.63151,0.65662
2014,7,30,0,7.3581e+05,1.0846,0.58856,0.63151,0.65662
2014,7,30,12,7.3581e+05,1.0846,0.58856,0.63151,0.65662
2014,7,31,0,7.3581e+05,1.0846,0.58856,0.63151,0.65662
2014,7,31,12,7.3581e+05,1.0846,0.58856,0.63151,0.65662
2014,8,1,0,7.3581e+05,1.0846,0.58856,0.63151,0.65662
2014,8,1,12,7.3581e+05,1.0846,0.58856,0.63151,0.65662
2014,8,2,0,7.3581e+05,1.0846,0.58856,0.63151,0.65662
2014,8,2,12,7.3581e+05,1.0846,0.58856,0.63151,0.65662
2014,8,3,0,7.3581e+05,1.0846,0.58856,0.63151,0.65663
2014,8,3,12,7.3581e+05,1.0846,0.58856,0.63151,0.65663
2014,8,4,0,7.3582e+05,1.0846,0.58856,0.63151,0.65663
2014,8,4,12,7.3582e+05,1.0846,0.58856,0.63151,0.65663
2014,8,5,0,7.3582e+05,1.0846,0.58856,0.63151,0.65663
2014,8,5,12,7.3582e+05,1.0846,0.58856,0.63151,0.65663
2014,8,6,0,7.3582e+05,1.0846,0.58856,0.63151,0.65664
2014,8,6,12,7.3582e+05,1.0846,0.58856,0.63151,0.65664
2014,8,7,0,7.3582e+05,1.0846,0.58856,0.63151,0.65664
2014,8,7,12,7.3582e+05,1.0846,0.58856,0.63151,0.65664
2014,8,8,0,7.3582e+05,1.0846,0.58856,0.63151,0.65664
2014,8,8,12,7.3582e+05,1.0846,0.58856,0.63151,0.65664
2014,8,9,0,7.3582e+05,1.0846,0.58856,0.63151,0.65664
2014,8,9,12,7.3582e+05,1.0846,0.58856,0.63151,0.65664
2014,8,10,0,7.3582e+05,1.0846,0.58856,0.63151,0.65664
2014,8,10,12,7.3582e+05,1.0846,0.58856,0.63151,0.65665
2014,8,11,0,7.3582e+05,1.0846,0.58856,0.63151,0.65665
2014,8,11,12,7.3582e+05,1.0846,0.58856,0.63151,0.65664
2014,8,12,0,7.3582e+05,1.0846,0.58856,0.63151,0.65664
2014,8,12,12,7.3582e+05,1.0846,0.58856,0.63151,0.65664
2014,8,13,0,7.3582e+05,1.0846,0.58856,0.63151,0.65664
2014,8,13,12,7.3582e+05,1.0846,0.58856,0.63151,0.65664
2014,8,14,0,7.3582e+05,1.0846,0.58856,0.63151,0.65664
2014,8,14,12,7.3583e+05,1.0846,0.58856,0.63151,0.65664
2014,8,15,0,7.3583e+05,1.0846,0.58856,0.63151,0.65664
2014,8,15,12,7.3583e+05,1.0846,0.58856,0.63151,0.65664
2014,8,16,0,7.3583e+05,1.0846,0.58856,0.63151,0.65664
2014,8,16,12,7.3583e+05,1.0846,0.58856,0.63151,0.65665
2014,8,17,0,7.3583e+05,1.0846,0.58856,0.63151,0.65665
2014,8,17,12,7.3583e+05,1.0846,0.58856,0.63151,0.65665
2014,8,18,0,7.3583e+05,1.0846,0.58856,0.63151,0.65665
2014,8,18,12,7.3583e+05,1.0846,0.58856,0.63151,0.65665
2014,8,19,0,7.3583e+05,1.0846,0.58856,0.63151,0.65664
2014,8,19,12,7.3583e+05,1.0846,0.58856,0.63151,0.65664
2014,8,20,0,7.3583e+05,1.0846,0.58856,0.63151,0.65664
2014,8,20,12,7.3583e+05,1.0846,0.58856,0.63151,0.65664
2014,8,21,0,7.3583e+05,1.0846,0.58856,0.63151,0.65664
2014,8,21,12,7.3583e+05,1.0846,0.58856,0.63151,0.65664
2014,8,22,0,7.3583e+05,1.0846,0.58856,0.63151,0.65664
2014,8,22,12,7.3583e+05,1.0846,0.58856,0.63151,0.65664
2014,8,23,0,7.3583e+05,1.0846,0.58856,0.63151,0.65663
2014,8,23,12,7.3583e+05,1.0846,0.58856,0.63151,0.65663
2014,8,24,0,7.3584e+05,1.0846,0.58856,0.63151,0.65663
2014,8,24,12,7.3584e+05,1.0846,0.58856,0.63151,0.65663
2014,8,25,0,7.3584e+05,1.0846,0.58856,0.63151,0.65664
2014,8,25,12,7.3584e+05,1.0846,0.58856,0.63151,0.65663
2014,8,26,0,7.3584e+05,1.0846,0.58856,0.63151,0.65664
2014,8,26,12,7.3584e+05,1.0846,0.58856,0.63151,0.65664
2014,8,27,0,7.3584e+05,1.0846,0.58856,0.63151,0.65665
2014,8,27,12,7.3584e+05,1.0846,0.58856,0.63151,0.65665
2014,8,28,0,7.3584e+05,1.0846,0.58856,0.63151,0.65666
2014,8,28,12,7.3584e+05,1.0846,0.58856,0.63151,0.65667
2014,8,29,0,7.3584e+05,1.0846,0.58856,0.63151,0.65668
2014,8,29,12,7.3584e+05,1.0846,0.58856,0.63151,0.65668
2014,8,30,0,7.3584e+05,1.0846,0.58856,0.63151,0.65669
2014,8,30,12,7.3584e+05,1.0846,0.58856,0.63151,0.6567
2014,8,31,0,7.3584e+05,1.0847,0.58856,0.63151,0.65672
2014,8,31,12,7.3584e+05,1.0847,0.58856,0.63151,0.65673
2014,9,1,0,7.3584e+05,1.0847,0.58856,0.63151,0.65674
2014,9,1,12,7.3584e+05,1.0847,0.58856,0.63151,0.65676
2014,9,2,0,7.3584e+05,1.0847,0.58856,0.63151,0.65678
2014,9,2,12,7.3584e+05,1.0847,0.58856,0.63151,0.65679
2014,9,3,0,7.3584e+05,1.0847,0.58856,0.63151,0.65681
2014,9,3,12,7.3585e+05,1.0847,0.58856,0.63151,0.65683
2014,9,4,0,7.3585e+05,1.0847,0.58856,0.63151,0.65685
2014,9,4,12,7.3585e+05,1.0847,0.58856,0.63151,0.65687
2014,9,5,0,7.3585e+05,1.0848,0.58856,0.63151,0.65689
2014,9,5,12,7.3585e+05,1.0848,0.58856,0.63151,0.65691
2014,9,6,0,7.3585e+05,1.0848,0.58856,0.63151,0.65693
2014,9,6,12,7.3585e+05,1.0848,0.58856,0.63151,0.65695
2014,9,7,0,7.3585e+05,1.0848,0.58856,0.63151,0.65696
2014,9,7,12,7.3585e+05,1.0848,0.58856,0.63151,0.65697
2014,9,8,0,7.3585e+05,1.0848,0.58856,0.63151,0.65701
2014,9,8,12,7.3585e+05,1.0848,0.58856,0.63151,0.65703
2014,9,9,0,7.3585e+05,1.0849,0.58856,0.63151,0.65705
2014,9,9,12,7.3585e+05,1.0849,0.58856,0.63151,0.65706
2014,9,10,0,7.3585e+05,1.0849,0.58856,0.63151,0.65708
2014,9,10,12,7.3585e+05,1.0849,0.58856,0.63151,0.6571
2014,9,11,0,7.3585e+05,1.0849,0.58856,0.63151,0.65712
2014,9,11,12,7.3585e+05,1.0849,0.58856,0.63151,0.65714
2014,9,12,0,7.3585e+05,1.0849,0.58856,0.63151,0.65716
2014,9,12,12,7.3585e+05,1.0849,0.58856,0.63151,0.65717
2014,9,13,0,7.3586e+05,1.0849,0.58856,0.63151,0.65718
2014,9,13,12,7.3586e+05,1.0849,0.58856,0.63151,0.65719
2014,9,14,0,7.3586e+05,1.085,0.58856,0.63151,0.6572
2014,9,14,12,7.3586e+05,1.085,0.58856,0.63151,0.65721
2014,9,15,0,7.3586e+05,1.0849,0.58856,0.63151,0.6572
2014,9,15,12,7.3586e+05,1.0849,0.58856,0.63151,0.6572
2014,9,16,0,7.3586e+05,1.0849,0.58856,0.63151,0.6572
2014,9,16,12,7.3586e+05,1.0849,0.58856,0.63151,0.65719
2014,9,17,0,7.3586e+05,1.0849,0.58856,0.63151,0.65718
2014,9,17,12,7.3586e+05,1.0849,0.58856,0.63151,0.65717
2014,9,18,0,7.3586e+05,1.0849,0.58856,0.63151,0.65716
2014,9,18,12,7.3586e+05,1.0849,0.58856,0.63151,0.65716
2014,9,19,0,7.3586e+05,1.0849,0.58856,0.63151,0.65714
2014,9,19,12,7.3586e+05,1.0849,0.58856,0.63151,0.65711
2014,9,20,0,7.3586e+05,1.0849,0.58856,0.63151,0.65713
2014,9,20,12,7.3586e+05,1.0849,0.58856,0.63151,0.65716
2014,9,21,0,7.3586e+05,1.0849,0.58856,0.63151,0.65719
2014,9,21,12,7.3586e+05,1.0849,0.58856,0.63151,0.65717
2014,9,22,0,7.3586e+05,1.0849,0.58856,0.63151,0.65713
2014,9,22,12,7.3586e+05,1.0849,0.58856,0.63151,0.65714
2014,9,23,0,7.3586e+05,1.0849,0.58856,0.63151,0.65718
2014,9,23,12,7.3587e+05,1.0849,0.58856,0.63151,0.65716
2014,9,24,0,7.3587e+05,1.0849,0.58856,0.63151,0.65715
2014,9,24,12,7.3587e+05,1.0849,0.58856,0.63151,0.65713
2014,9,25,0,7.3587e+05,1.0849,0.58856,0.63151,0.65712
2014,9,25,12,7.3587e+05,1.0849,0.58856,0.63151,0.65714
2014,9,26,0,7.3587e+05,1.0849,0.58856,0.63151,0.65712
2014,9,26,12,7.3587e+05,1.0849,0.58856,0.63151,0.65712
2014,9,27,0,7.3587e+05,1.0849,0.58856,0.63151,0.65711
2014,9,27,12,7.3587e+05,1.0849,0.58856,0.63151,0.65708
2014,9,28,0,7.3587e+05,1.0849,0.58856,0.63151,0.65704
2014,9,28,12,7.3587e+05,1.0848,0.58856,0.63151,0.65702
2014,9,29,0,7.3587e+05,1.0848,0.58856,0.63151,0.65701
2014,9,29,12,7.3587e+05,1.0848,0.58856,0.63151,0.657
2014,9,30,0,7.3587e+05,1.0847,0.58856,0.63151,0.65685
2014,9,30,12,7.3587e+05,1.0847,0.58856,0.63151,0.65678
2014,10,1,0,7.3587e+05,1.0847,0.58856,0.63151,0.65675
2014,10,1,12,7.3587e+05,1.0847,0.58856,0.63151,0.65674
2014,10,2,0,7.3587e+05,1.0847,0.58856,0.63151,0.65675
2014,10,2,12,7.3587e+05,1.0847,0.58856,0.63151,0.65685
2014,10,3,0,7.3588e+05,1.0848,0.58856,0.63151,0.65691
2014,10,3,12,7.3588e+05,1.0848,0.58856,0.63151,0.65689
2014,10,4,0,7.3588e+05,1.0848,0.58856,0.63151,0.65688
2014,10,4,12,7.3588e+05,1.0847,0.58856,0.63151,0.65672
2014,10,5,0,7.3588e+05,1.0846,0.58856,0.63151,0.65668
2014,10,5,12,7.3588e+05,1.0846,0.58856,0.63151,0.65666
2014,10,6,0,7.3588e+05,1.0846,0.58856,0.63151,0.65666
2014,10,6,12,7.3588e+05,1.0846,0.58856,0.63151,0.6567
2014,10,7,0,7.3588e+05,1.0847,0.58856,0.63151,0.65686
2014,10,7,12,7.3588e+05,1.0847,0.58856,0.63151,0.65685
2014,10,8,0,7.3588e+05,1.0847,0.58856,0.63151,0.65684
2014,10,8,12,7.3588e+05,1.0847,0.58856,0.63151,0.65675
2014,10,9,0,7.3588e+05,1.0847,0.58856,0.63151,0.65672
2014,10,9,12,7.3588e+05,1.0847,0.58856,0.63151,0.65681
2014,10,10,0,7.3588e+05,1.0846,0.58856,0.63151,0.65665
2014,10,10,12,7.3588e+05,1.0846,0.58856,0.63151,0.65662
2014,10,11,0,7.3588e+05,1.0846,0.58856,0.63151,0.65661
2014,10,11,12,7.3588e+05,1.0846,0.58856,0.63151,0.65664
2014,10,12,0,7.3588e+05,1.0846,0.58856,0.63151,0.65661
2014,10,12,12,7.3588e+05,1.0846,0.58856,0.63151,0.65667
2014,10,13,0,7.3588e+05,1.0847,0.58856,0.63151,0.65672
2014,10,13,12,7.3589e+05,1.0846,0.58856,0.63151,0.65669
2014,10,14,0,7.3589e+05,1.0847,0.58856,0.63151,0.65673
2014,10,14,12,7.3589e+05,1.0846,0.58856,0.63151,0.65667
2014,10,15,0,7.3589e+05,1.0846,0.58856,0.63151,0.65663
2014,10,15,12,7.3589e+05,1.0846,0.58856,0.63151,0.65662
2014,10,16,0,7.3589e+05,1.0846,0.58856,0.63151,0.65661
2014,10,16,12,7.3589e+05,1.0846,0.58856,0.63151,0.65661
2014,10,17,0,7.3589e+05,1.0846,0.58856,0.63151,0.65661
2014,10,17,12,7.3589e+05,1.0846,0.58856,0.63151,0.65661
2014,10,18,0,7.3589e+05,1.0846,0.58856,0.63151,0.65661
2014,10,18,12,7.3589e+05,1.0846,0.58856,0.63151,0.65661
2014,10,19,0,7.3589e+05,1.0846,0.58856,0.63151,0.65662
2014,10,19,12,7.3589e+05,1.0846,0.58856,0.63151,0.65666
2014,10,20,0,7.3589e+05,1.0846,0.58856,0.63151,0.65669
2014,10,20,12,7.3589e+05,1.0846,0.58856,0.63151,0.65669
2014,10,21,0,7.3589e+05,1.0846,0.58856,0.63151,0.65667
2014,10,21,12,7.3589e+05,1.0846,0.58856,0.63151,0.65666
2014,10,22,0,7.3589e+05,1.0846,0.58856,0.63151,0.65666
2014,10,22,12,7.3589e+05,1.0846,0.58856,0.63151,0.65668
2014,10,23,0,7.359e+05,1.0846,0.58856,0.63151,0.65669
2014,10,23,12,7.359e+05,1.0846,0.58856,0.63151,0.65666
2014,10,24,0,7.359e+05,1.0846,0.58856,0.63151,0.65663
2014,10,24,12,7.359e+05,1.0846,0.58856,0.63151,0.65662
2014,10,25,0,7.359e+05,1.0846,0.58856,0.63151,0.65665
2014,10,25,12,7.359e+05,1.0846,0.58856,0.63151,0.6567
2014,10,26,0,7.359e+05,1.0847,0.58856,0.63151,0.65672
2014,10,26,12,7.359e+05,1.0846,0.58856,0.63151,0.6567
2014,10,27,0,7.359e+05,1.0846,0.58856,0.63151,0.65668
2014,10,27,12,7.359e+05,1.0846,0.58856,0.63151,0.65666
2014,10,28,0,7.359e+05,1.0846,0.58856,0.63151,0.65666
2014,10,28,12,7.359e+05,1.0846,0.58856,0.63151,0.65665
2014,10,29,0,7.359e+05,1.0846,0.58856,0.63151,0.65667
2014,10,29,12,7.359e+05,1.0846,0.58856,0.63151,0.65668
2014,10,30,0,7.359e+05,1.0846,0.58856,0.63151,0.65669
2014,10,30,12,7.359e+05,1.0846,0.58856,0.63151,0.65669
2014,10,31,0,7.359e+05,1.0846,0.58856,0.63151,0.6567
2014,10,31,12,7.359e+05,1.0846,0.58856,0.63151,0.65671
2014,11,1,0,7.359e+05,1.0847,0.58856,0.63151,0.65671
2014,11,1,12,7.359e+05,1.0847,0.58856,0.63151,0.65672
2014,11,2,0,7.3590e+05,1.0847,0.58856,0.63151,0.65672
2014,11,2,12,7.3591e+05,1.0847,0.58856,0.63151,0.65672
2014,11,3,0,7.3591e+05,1.0847,0.58856,0.63151,0.65673
2014,11,3,12,7.3591e+05,1.0847,0.58856,0.63151,0.65673
2014,11,4,0,7.3591e+05,1.0847,0.58856,0.63151,0.65674
2014,11,4,12,7.3591e+05,1.0847,0.58856,0.63151,0.65674
2014,11,5,0,7.3591e+05,1.0847,0.58856,0.63151,0.65675
2014,11,5,12,7.3591e+05,1.0847,0.58856,0.63151,0.65675
2014,11,6,0,7.3591e+05,1.0847,0.58856,0.63151,0.65675
2014,11,6,12,7.3591e+05,1.0847,0.58856,0.63151,0.65676
2014,11,7,0,7.3591e+05,1.0847,0.58856,0.63151,0.65676
2014,11,7,12,7.3591e+05,1.0847,0.58856,0.63151,0.65677
2014,11,8,0,7.3591e+05,1.0847,0.58856,0.63151,0.65677
2014,11,8,12,7.3591e+05,1.0847,0.58856,0.63151,0.65678
2014,11,9,0,7.3591e+05,1.0847,0.58856,0.63151,0.65678
2014,11,9,12,7.3591e+05,1.0847,0.58856,0.63151,0.65678
2014,11,10,0,7.3591e+05,1.0847,0.58856,0.63151,0.65679
2014,11,10,12,7.3591e+05,1.0847,0.58856,0.63151,0.65679
2014,11,11,0,7.3591e+05,1.0847,0.58856,0.63151,0.65679
2014,11,11,12,7.3591e+05,1.0847,0.58856,0.63151,0.65679
2014,11,12,0,7.3592e+05,1.0847,0.58856,0.63151,0.65679
2014,11,12,12,7.3592e+05,1.0847,0.58856,0.63151,0.6568
2014,11,13,0,7.3592e+05,1.0847,0.58856,0.63151,0.6568
2014,11,13,12,7.3592e+05,1.0847,0.58856,0.63151,0.65679
2014,11,14,0,7.3592e+05,1.0847,0.58856,0.63151,0.65679
2014,11,14,12,7.3592e+05,1.0847,0.58856,0.63151,0.65678
2014,11,15,0,7.3592e+05,1.0847,0.58856,0.63151,0.65679
2014,11,15,12,7.3592e+05,1.0847,0.58856,0.63151,0.65679
2014,11,16,0,7.3592e+05,1.0847,0.58856,0.63151,0.65677
2014,11,16,12,7.3592e+05,1.0847,0.58856,0.63151,0.65675
2014,11,17,0,7.3592e+05,1.0847,0.58856,0.63151,0.65675
2014,11,17,12,7.3592e+05,1.0847,0.58856,0.63151,0.65676
2014,11,18,0,7.3592e+05,1.0847,0.58856,0.63151,0.65674
2014,11,18,12,7.3592e+05,1.0847,0.58856,0.63151,0.65674
2014,11,19,0,7.3592e+05,1.0847,0.58856,0.63151,0.65675
2014,11,19,12,7.3592e+05,1.0847,0.58856,0.63151,0.65678
2014,11,20,0,7.3592e+05,1.0847,0.58856,0.63151,0.65679
2014,11,20,12,7.3592e+05,1.0847,0.58856,0.63151,0.65679
2014,11,21,0,7.3592e+05,1.0847,0.58856,0.63151,0.65678
2014,11,21,12,7.3592e+05,1.0847,0.58856,0.63151,0.65676
2014,11,22,0,7.3592e+05,1.0847,0.58856,0.63151,0.65676
2014,11,22,12,7.3593e+05,1.0847,0.58856,0.63151,0.65675
2014,11,23,0,7.3593e+05,1.0847,0.58856,0.63151,0.65675
2014,11,23,12,7.3593e+05,1.0847,0.58856,0.63151,0.65674
2014,11,24,0,7.3593e+05,1.0847,0.58856,0.63151,0.65674
2014,11,24,12,7.3593e+05,1.0847,0.58856,0.63151,0.65673
2014,11,25,0,7.3593e+05,1.0847,0.58856,0.63151,0.65673
2014,11,25,12,7.3593e+05,1.0847,0.58856,0.63151,0.65672
2014,11,26,0,7.3593e+05,1.0847,0.58856,0.63151,0.65672
2014,11,26,12,7.3593e+05,1.0847,0.58856,0.63151,0.65671
2014,11,27,0,7.3593e+05,1.0846,0.58856,0.63151,0.6567
2014,11,27,12,7.3593e+05,1.0846,0.58856,0.63151,0.65669
2014,11,28,0,7.3593e+05,1.0846,0.58856,0.63151,0.65669
2014,11,28,12,7.3593e+05,1.0846,0.58856,0.63151,0.65668
2014,11,29,0,7.3593e+05,1.0846,0.58856,0.63151,0.65667
2014,11,29,12,7.3593e+05,1.0846,0.58856,0.63151,0.65667
2014,11,30,0,7.3593e+05,1.0846,0.58856,0.63151,0.65666
2014,11,30,12,7.3593e+05,1.0846,0.58856,0.63151,0.65666
2014,12,1,0,7.3593e+05,1.0846,0.58856,0.63151,0.65665
2014,12,1,12,7.3593e+05,1.0846,0.58856,0.63151,0.65664
2014,12,2,0,7.3594e+05,1.0846,0.58856,0.63151,0.65664
2014,12,2,12,7.3594e+05,1.0846,0.58856,0.63151,0.65663
2014,12,3,0,7.3594e+05,1.0846,0.58856,0.63151,0.65663
2014,12,3,12,7.3594e+05,1.0846,0.58856,0.63151,0.65663
2014,12,4,0,7.3594e+05,1.0846,0.58856,0.63151,0.65663
2014,12,4,12,7.3594e+05,1.0846,0.58856,0.63151,0.65662
2014,12,5,0,7.3594e+05,1.0846,0.58856,0.63151,0.65662
2014,12,5,12,7.3594e+05,1.0846,0.58856,0.63151,0.65662
2014,12,6,0,7.3594e+05,1.0846,0.58856,0.63151,0.65662
2014,12,6,12,7.3594e+05,1.0846,0.58856,0.63151,0.65662
2014,12,7,0,7.3594e+05,1.0846,0.58856,0.63151,0.65662
2014,12,7,12,7.3594e+05,1.0846,0.58856,0.63151,0.65661
2014,12,8,0,7.3594e+05,1.0846,0.58856,0.63151,0.65661
2014,12,8,12,7.3594e+05,1.0846,0.58856,0.63151,0.65661
2014,12,9,0,7.3594e+05,1.0846,0.58856,0.63151,0.65661
2014,12,9,12,7.3594e+05,1.0846,0.58856,0.63151,0.65661
