2014-2018 90-day low-pass-filtered transport in the Rockall Trough.
Data published in Houpert et al. (2020), Observed variability of the North Atlantic Current in the Rockall Trough from four years of mooring measurements. Journal of Geophysical Research: Oceans, https://doi.org/10.1029/2020JC016403
Year, Month, Day, Hour, Days since January 0 0000, Total Rockall Trough Transport (Sv), Eastern Wedge Transport (Sv), Western Wedge Transport (Sv), Mid-Basin Transport (Sv)
2016,3,16,0,7.3640e+05,4.9898,2.2499,-0.059288,2.7992
2016,3,16,12,7.3641e+05,5.0336,2.2417,0.002114,2.7898
2016,3,17,0,7.3641e+05,5.078,2.2336,0.06294,2.7814
2016,3,17,12,7.3641e+05,5.1229,2.2258,0.12317,2.774
2016,3,18,0,7.3641e+05,5.1684,2.218,0.18277,2.7676
2016,3,18,12,7.3641e+05,5.2144,2.2104,0.24172,2.7623
2016,3,19,0,7.3641e+05,5.2609,2.2029,0.30001,2.7579
2016,3,19,12,7.3641e+05,5.3078,2.1956,0.3576,2.7546
2016,3,20,0,7.3641e+05,5.3552,2.1883,0.41448,2.7524
2016,3,20,12,7.3641e+05,5.403,2.1812,0.47062,2.7512
2016,3,21,0,7.3641e+05,5.4511,2.1741,0.526,2.751
2016,3,21,12,7.3641e+05,5.4997,2.1672,0.5806,2.7519
2016,3,22,0,7.3641e+05,5.5486,2.1603,0.6344,2.7539
2016,3,22,12,7.3641e+05,5.5979,2.1535,0.68738,2.757
2016,3,23,0,7.3641e+05,5.6474,2.1468,0.73951,2.7611
2016,3,23,12,7.3641e+05,5.6972,2.1401,0.79079,2.7663
2016,3,24,0,7.3641e+05,5.7473,2.1335,0.84118,2.7726
2016,3,24,12,7.3641e+05,5.7976,2.1268,0.89067,2.78
2016,3,25,0,7.3641e+05,5.848,2.1203,0.93925,2.7885
2016,3,25,12,7.3641e+05,5.8987,2.1137,0.98689,2.7981
2016,3,26,0,7.3642e+05,5.9495,2.1071,1.0336,2.8088
2016,3,26,12,7.3642e+05,6.0003,2.1005,1.0793,2.8205
2016,3,27,0,7.3642e+05,6.0513,2.094,1.124,2.8333
2016,3,27,12,7.3642e+05,6.1023,2.0873,1.1677,2.8473
2016,3,28,0,7.3642e+05,6.1534,2.0807,1.2105,2.8623
2016,3,28,12,7.3642e+05,6.2044,2.074,1.2521,2.8783
2016,3,29,0,7.3642e+05,6.2555,2.0672,1.2928,2.8955
2016,3,29,12,7.3642e+05,6.3064,2.0604,1.3323,2.9137
2016,3,30,0,7.3642e+05,6.3573,2.0535,1.3708,2.9329
2016,3,30,12,7.3642e+05,6.408,2.0465,1.4082,2.9532
2016,3,31,0,7.3642e+05,6.4586,2.0395,1.4445,2.9746
2016,3,31,12,7.3642e+05,6.509,2.0323,1.4797,2.997
2016,4,1,0,7.3642e+05,6.5592,2.025,1.5138,3.0204
2016,4,1,12,7.3642e+05,6.6091,2.0176,1.5468,3.0448
2016,4,2,0,7.3642e+05,6.6588,2.0101,1.5786,3.0701
2016,4,2,12,7.3642e+05,6.7082,2.0024,1.6093,3.0965
2016,4,3,0,7.3642e+05,6.7572,1.9946,1.6388,3.1239
2016,4,3,12,7.3642e+05,6.8059,1.9866,1.6671,3.1522
2016,4,4,0,7.3642e+05,6.8542,1.9785,1.6943,3.1814
2016,4,4,12,7.3642e+05,6.902,1.9702,1.7203,3.2116
2016,4,5,0,7.3642e+05,6.9494,1.9617,1.7451,3.2426
2016,4,5,12,7.3643e+05,6.9963,1.953,1.7688,3.2746
2016,4,6,0,7.3643e+05,7.0427,1.9441,1.7912,3.3074
2016,4,6,12,7.3643e+05,7.0886,1.935,1.8125,3.3411
2016,4,7,0,7.3643e+05,7.1339,1.9258,1.8325,3.3756
2016,4,7,12,7.3643e+05,7.1786,1.9163,1.8514,3.4109
2016,4,8,0,7.3643e+05,7.2227,1.9066,1.869,3.447
2016,4,8,12,7.3643e+05,7.2661,1.8966,1.8855,3.4839
2016,4,9,0,7.3643e+05,7.3088,1.8865,1.9008,3.5216
2016,4,9,12,7.3643e+05,7.3508,1.8761,1.9148,3.5599
2016,4,10,0,7.3643e+05,7.3921,1.8654,1.9277,3.599
2016,4,10,12,7.3643e+05,7.4327,1.8546,1.9394,3.6387
2016,4,11,0,7.3643e+05,7.4724,1.8434,1.9499,3.6791
2016,4,11,12,7.3643e+05,7.5113,1.832,1.9592,3.7201
2016,4,12,0,7.3643e+05,7.5494,1.8204,1.9673,3.7617
2016,4,12,12,7.3643e+05,7.5867,1.8085,1.9743,3.8039
2016,4,13,0,7.3643e+05,7.623,1.7963,1.98,3.8466
2016,4,13,12,7.3643e+05,7.6585,1.7839,1.9846,3.8899
2016,4,14,0,7.3643e+05,7.693,1.7712,1.9881,3.9336
2016,4,14,12,7.3643e+05,7.7266,1.7583,1.9904,3.9779
2016,4,15,0,7.3644e+05,7.7592,1.7451,1.9916,4.0225
2016,4,15,12,7.3644e+05,7.7908,1.7316,1.9916,4.0676
2016,4,16,0,7.3644e+05,7.8214,1.7179,1.9905,4.113
2016,4,16,12,7.3644e+05,7.8509,1.7039,1.9883,4.1588
2016,4,17,0,7.3644e+05,7.8795,1.6896,1.985,4.2049
2016,4,17,12,7.3644e+05,7.907,1.675,1.9806,4.2513
2016,4,18,0,7.3644e+05,7.9334,1.6602,1.9751,4.298
2016,4,18,12,7.3644e+05,7.9587,1.6452,1.9686,4.3449
2016,4,19,0,7.3644e+05,7.9829,1.6298,1.961,4.392
2016,4,19,12,7.3644e+05,8.0059,1.6143,1.9524,4.4393
2016,4,20,0,7.3644e+05,8.0279,1.5984,1.9428,4.4867
2016,4,20,12,7.3644e+05,8.0487,1.5823,1.9322,4.5342
2016,4,21,0,7.3644e+05,8.0683,1.566,1.9206,4.5818
2016,4,21,12,7.3644e+05,8.0868,1.5494,1.908,4.6294
2016,4,22,0,7.3644e+05,8.1041,1.5326,1.8944,4.6771
2016,4,22,12,7.3644e+05,8.1203,1.5156,1.8799,4.7247
2016,4,23,0,7.3644e+05,8.1352,1.4984,1.8645,4.7723
2016,4,23,12,7.3644e+05,8.149,1.4809,1.8482,4.8199
2016,4,24,0,7.3644e+05,8.1615,1.4632,1.8311,4.8673
2016,4,24,12,7.3644e+05,8.1729,1.4453,1.813,4.9146
2016,4,25,0,7.3644e+05,8.183,1.4272,1.7941,4.9617
2016,4,25,12,7.3645e+05,8.192,1.4089,1.7744,5.0086
2016,4,26,0,7.3645e+05,8.1997,1.3905,1.7539,5.0553
2016,4,26,12,7.3645e+05,8.2063,1.3718,1.7326,5.1018
2016,4,27,0,7.3645e+05,8.2116,1.353,1.7106,5.148
2016,4,27,12,7.3645e+05,8.2157,1.3341,1.6878,5.1938
2016,4,28,0,7.3645e+05,8.2186,1.315,1.6643,5.2393
2016,4,28,12,7.3645e+05,8.2204,1.2957,1.6401,5.2845
2016,4,29,0,7.3645e+05,8.2209,1.2764,1.6153,5.3293
2016,4,29,12,7.3645e+05,8.2203,1.2569,1.5898,5.3736
2016,4,30,0,7.3645e+05,8.2185,1.2373,1.5637,5.4175
2016,4,30,12,7.3645e+05,8.2155,1.2176,1.5369,5.4609
2016,5,1,0,7.3645e+05,8.2113,1.1979,1.5096,5.5038
2016,5,1,12,7.3645e+05,8.206,1.178,1.4818,5.5462
2016,5,2,0,7.3645e+05,8.1996,1.1581,1.4534,5.588
2016,5,2,12,7.3645e+05,8.192,1.1382,1.4245,5.6293
2016,5,3,0,7.3645e+05,8.1834,1.1182,1.3952,5.67
2016,5,3,12,7.3645e+05,8.1736,1.0982,1.3654,5.71
2016,5,4,0,7.3645e+05,8.1628,1.0782,1.3351,5.7494
2016,5,4,12,7.3645e+05,8.1509,1.0582,1.3045,5.7882
2016,5,5,0,7.3646e+05,8.1379,1.0382,1.2734,5.8262
2016,5,5,12,7.3646e+05,8.1239,1.0183,1.242,5.8636
2016,5,6,0,7.3646e+05,8.1089,0.99835,1.2103,5.9002
2016,5,6,12,7.3646e+05,8.0929,0.97849,1.1783,5.9361
2016,5,7,0,7.3646e+05,8.0759,0.95871,1.146,5.9712
2016,5,7,12,7.3646e+05,8.058,0.93901,1.1134,6.0056
2016,5,8,0,7.3646e+05,8.0391,0.91941,1.0806,6.0391
2016,5,8,12,7.3646e+05,8.0193,0.89993,1.0476,6.0719
2016,5,9,0,7.3646e+05,7.9987,0.88057,1.0144,6.1038
2016,5,9,12,7.3646e+05,7.9772,0.86136,0.98098,6.1348
2016,5,10,0,7.3646e+05,7.9548,0.84231,0.94747,6.1651
2016,5,10,12,7.3646e+05,7.9317,0.82342,0.91383,6.1944
2016,5,11,0,7.3646e+05,7.9077,0.80473,0.88011,6.2229
2016,5,11,12,7.3646e+05,7.883,0.78624,0.84631,6.2505
2016,5,12,0,7.3646e+05,7.8576,0.76797,0.81246,6.2772
2016,5,12,12,7.3646e+05,7.8315,0.74992,0.77859,6.303
2016,5,13,0,7.3646e+05,7.8047,0.73213,0.74471,6.3278
2016,5,13,12,7.3646e+05,7.7772,0.7146,0.71085,6.3518
2016,5,14,0,7.3646e+05,7.7492,0.69734,0.67702,6.3748
2016,5,14,12,7.3646e+05,7.7205,0.68037,0.64326,6.3969
2016,5,15,0,7.3646e+05,7.6913,0.66371,0.60958,6.4181
2016,5,15,12,7.3647e+05,7.6616,0.64737,0.57599,6.4383
2016,5,16,0,7.3647e+05,7.6314,0.63136,0.54252,6.4575
2016,5,16,12,7.3647e+05,7.6007,0.6157,0.5092,6.4758
2016,5,17,0,7.3647e+05,7.5696,0.6004,0.47602,6.4932
2016,5,17,12,7.3647e+05,7.5382,0.58548,0.44303,6.5096
2016,5,18,0,7.3647e+05,7.5063,0.57096,0.41022,6.5251
2016,5,18,12,7.3647e+05,7.4741,0.55683,0.37763,6.5397
2016,5,19,0,7.3647e+05,7.4416,0.54312,0.34526,6.5533
2016,5,19,12,7.3647e+05,7.4089,0.52985,0.31313,6.5659
2016,5,20,0,7.3647e+05,7.3759,0.51702,0.28126,6.5776
2016,5,20,12,7.3647e+05,7.3427,0.50464,0.24967,6.5884
2016,5,21,0,7.3647e+05,7.3094,0.49274,0.21836,6.5983
2016,5,21,12,7.3647e+05,7.2759,0.48132,0.18735,6.6073
2016,5,22,0,7.3647e+05,7.2424,0.47039,0.15666,6.6153
2016,5,22,12,7.3647e+05,7.2087,0.45997,0.12629,6.6225
2016,5,23,0,7.3647e+05,7.1751,0.45006,0.096258,6.6288
2016,5,23,12,7.3647e+05,7.1414,0.44069,0.066577,6.6342
2016,5,24,0,7.3647e+05,7.1078,0.43186,0.037254,6.6387
2016,5,24,12,7.3647e+05,7.0743,0.42357,0.0083017,6.6424
2016,5,25,0,7.3648e+05,7.0408,0.41585,-0.020273,6.6452
2016,5,25,12,7.3648e+05,7.0075,0.4087,-0.04846,6.6473
2016,5,26,0,7.3648e+05,6.9743,0.40213,-0.076253,6.6485
2016,5,26,12,7.3648e+05,6.9414,0.39614,-0.10364,6.6489
2016,5,27,0,7.3648e+05,6.9087,0.39076,-0.13063,6.6485
2016,5,27,12,7.3648e+05,6.8762,0.38598,-0.1572,6.6474
2016,5,28,0,7.3648e+05,6.844,0.38182,-0.18335,6.6456
2016,5,28,12,7.3648e+05,6.8122,0.37828,-0.20908,6.643
2016,5,29,0,7.3648e+05,6.7807,0.37537,-0.23438,6.6397
2016,5,29,12,7.3648e+05,6.7496,0.37309,-0.25926,6.6358
2016,5,30,0,7.3648e+05,6.7189,0.37146,-0.2837,6.6312
2016,5,30,12,7.3648e+05,6.6887,0.37047,-0.30771,6.6259
2016,5,31,0,7.3648e+05,6.6589,0.37014,-0.33129,6.6201
2016,5,31,12,7.3648e+05,6.6296,0.37046,-0.35443,6.6136
2016,6,1,0,7.3648e+05,6.6009,0.37145,-0.37715,6.6066
2016,6,1,12,7.3648e+05,6.5727,0.3731,-0.39943,6.599
2016,6,2,0,7.3648e+05,6.5451,0.37543,-0.42129,6.5909
2016,6,2,12,7.3648e+05,6.5181,0.37842,-0.44272,6.5824
2016,6,3,0,7.3648e+05,6.4917,0.38209,-0.46374,6.5733
2016,6,3,12,7.3648e+05,6.466,0.38644,-0.48433,6.5639
2016,6,4,0,7.3648e+05,6.4409,0.39146,-0.50452,6.554
2016,6,4,12,7.3649e+05,6.4166,0.39717,-0.5243,6.5437
2016,6,5,0,7.3649e+05,6.393,0.40355,-0.54368,6.5331
2016,6,5,12,7.3649e+05,6.3701,0.41061,-0.56266,6.5222
2016,6,6,0,7.3649e+05,6.348,0.41835,-0.58127,6.5109
2016,6,6,12,7.3649e+05,6.3267,0.42676,-0.5995,6.4994
2016,6,7,0,7.3649e+05,6.3062,0.43585,-0.61736,6.4877
2016,6,7,12,7.3649e+05,6.2865,0.44561,-0.63487,6.4758
2016,6,8,0,7.3649e+05,6.2677,0.45604,-0.65203,6.4637
2016,6,8,12,7.3649e+05,6.2497,0.46713,-0.66886,6.4514
2016,6,9,0,7.3649e+05,6.2326,0.47889,-0.68536,6.4391
2016,6,9,12,7.3649e+05,6.2164,0.4913,-0.70155,6.4267
2016,6,10,0,7.3649e+05,6.2011,0.50436,-0.71744,6.4142
2016,6,10,12,7.3649e+05,6.1867,0.51807,-0.73305,6.4017
2016,6,11,0,7.3649e+05,6.1733,0.53242,-0.74838,6.3893
2016,6,11,12,7.3649e+05,6.1608,0.5474,-0.76346,6.3769
2016,6,12,0,7.3649e+05,6.1493,0.563,-0.77829,6.3646
2016,6,12,12,7.3649e+05,6.1387,0.57922,-0.7929,6.3524
2016,6,13,0,7.3649e+05,6.1292,0.59605,-0.80729,6.3404
2016,6,13,12,7.3649e+05,6.1206,0.61348,-0.82149,6.3286
2016,6,14,0,7.365e+05,6.113,0.6315,-0.83551,6.317
2016,6,14,12,7.365e+05,6.1064,0.6501,-0.84937,6.3057
2016,6,15,0,7.365e+05,6.1008,0.66928,-0.86308,6.2946
2016,6,15,12,7.365e+05,6.0963,0.689,-0.87666,6.2839
2016,6,16,0,7.365e+05,6.0927,0.70928,-0.89013,6.2736
2016,6,16,12,7.365e+05,6.0902,0.73009,-0.90351,6.2636
2016,6,17,0,7.365e+05,6.0887,0.75142,-0.91682,6.2541
2016,6,17,12,7.365e+05,6.0883,0.77326,-0.93007,6.2451
2016,6,18,0,7.365e+05,6.0889,0.7956,-0.94328,6.2366
2016,6,18,12,7.365e+05,6.0905,0.81842,-0.95648,6.2285
2016,6,19,0,7.365e+05,6.0931,0.84171,-0.96968,6.2211
2016,6,19,12,7.365e+05,6.0968,0.86545,-0.9829,6.2143
2016,6,20,0,7.365e+05,6.1015,0.88963,-0.99617,6.2081
2016,6,20,12,7.365e+05,6.1073,0.91423,-1.0095,6.2025
2016,6,21,0,7.365e+05,6.114,0.93923,-1.0229,6.1977
2016,6,21,12,7.365e+05,6.1218,0.96462,-1.0364,6.1936
2016,6,22,0,7.365e+05,6.1306,0.99039,-1.05,6.1903
2016,6,22,12,7.365e+05,6.1404,1.0165,-1.0638,6.1877
2016,6,23,0,7.365e+05,6.1513,1.043,-1.0777,6.186
2016,6,23,12,7.365e+05,6.1631,1.0697,-1.0918,6.1851
2016,6,24,0,7.3650e+05,6.1759,1.0968,-1.1061,6.1852
2016,6,24,12,7.3651e+05,6.1897,1.1242,-1.1206,6.1861
2016,6,25,0,7.3651e+05,6.2044,1.1518,-1.1354,6.188
2016,6,25,12,7.3651e+05,6.2201,1.1797,-1.1504,6.1908
2016,6,26,0,7.3651e+05,6.2368,1.2078,-1.1657,6.1947
2016,6,26,12,7.3651e+05,6.2544,1.2361,-1.1812,6.1996
2016,6,27,0,7.3651e+05,6.2729,1.2646,-1.1971,6.2055
2016,6,27,12,7.3651e+05,6.2924,1.2932,-1.2134,6.2125
2016,6,28,0,7.3651e+05,6.3127,1.322,-1.2299,6.2206
2016,6,28,12,7.3651e+05,6.3339,1.3509,-1.2468,6.2299
2016,6,29,0,7.3651e+05,6.3561,1.3799,-1.2642,6.2403
2016,6,29,12,7.3651e+05,6.379,1.409,-1.2819,6.2518
2016,6,30,0,7.3651e+05,6.4028,1.4382,-1.3,6.2646
2016,6,30,12,7.3651e+05,6.4275,1.4674,-1.3185,6.2786
2016,7,1,0,7.3651e+05,6.4529,1.4966,-1.3375,6.2938
2016,7,1,12,7.3651e+05,6.4791,1.5259,-1.357,6.3103
2016,7,2,0,7.3651e+05,6.5061,1.5551,-1.3769,6.328
2016,7,2,12,7.3651e+05,6.5339,1.5842,-1.3974,6.347
2016,7,3,0,7.3651e+05,6.5624,1.6133,-1.4183,6.3674
2016,7,3,12,7.3651e+05,6.5916,1.6423,-1.4397,6.389
2016,7,4,0,7.3652e+05,6.6215,1.6712,-1.4617,6.412
2016,7,4,12,7.3652e+05,6.6521,1.6999,-1.4842,6.4363
2016,7,5,0,7.3652e+05,6.6833,1.7285,-1.5072,6.462
2016,7,5,12,7.3652e+05,6.7152,1.757,-1.5308,6.489
2016,7,6,0,7.3652e+05,6.7477,1.7852,-1.555,6.5174
2016,7,6,12,7.3652e+05,6.7807,1.8132,-1.5797,6.5472
2016,7,7,0,7.3652e+05,6.8144,1.841,-1.6051,6.5784
2016,7,7,12,7.3652e+05,6.8485,1.8685,-1.631,6.611
2016,7,8,0,7.3652e+05,6.8833,1.8957,-1.6575,6.645
2016,7,8,12,7.3652e+05,6.9185,1.9227,-1.6846,6.6804
2016,7,9,0,7.3652e+05,6.9541,1.9493,-1.7123,6.7172
2016,7,9,12,7.3652e+05,6.9903,1.9755,-1.7406,6.7553
2016,7,10,0,7.3652e+05,7.0268,2.0015,-1.7696,6.7949
2016,7,10,12,7.3652e+05,7.0638,2.027,-1.7991,6.8359
2016,7,11,0,7.3652e+05,7.1011,2.0521,-1.8293,6.8783
2016,7,11,12,7.3652e+05,7.1388,2.0768,-1.8601,6.922
2016,7,12,0,7.3652e+05,7.1768,2.1011,-1.8915,6.9672
2016,7,12,12,7.3652e+05,7.2151,2.1249,-1.9235,7.0137
2016,7,13,0,7.3652e+05,7.2537,2.1482,-1.9561,7.0616
2016,7,13,12,7.3652e+05,7.2925,2.1711,-1.9894,7.1108
2016,7,14,0,7.3652e+05,7.3315,2.1934,-2.0232,7.1614
2016,7,14,12,7.3653e+05,7.3708,2.2152,-2.0577,7.2133
2016,7,15,0,7.3653e+05,7.4102,2.2364,-2.0927,7.2665
2016,7,15,12,7.3653e+05,7.4498,2.2571,-2.1283,7.321
2016,7,16,0,7.3653e+05,7.4894,2.2772,-2.1645,7.3767
2016,7,16,12,7.3653e+05,7.5292,2.2967,-2.2013,7.4337
2016,7,17,0,7.3653e+05,7.569,2.3156,-2.2386,7.492
2016,7,17,12,7.3653e+05,7.6088,2.3339,-2.2765,7.5515
2016,7,18,0,7.3653e+05,7.6487,2.3516,-2.315,7.6121
2016,7,18,12,7.3653e+05,7.6885,2.3685,-2.3539,7.6739
2016,7,19,0,7.3653e+05,7.7283,2.3849,-2.3934,7.7368
2016,7,19,12,7.3653e+05,7.768,2.4005,-2.4334,7.8009
2016,7,20,0,7.3653e+05,7.8076,2.4155,-2.4738,7.866
2016,7,20,12,7.3653e+05,7.8471,2.4297,-2.5148,7.9322
2016,7,21,0,7.3653e+05,7.8865,2.4433,-2.5561,7.9993
2016,7,21,12,7.3653e+05,7.9256,2.4561,-2.5979,8.0675
2016,7,22,0,7.3653e+05,7.9645,2.4681,-2.6402,8.1366
2016,7,22,12,7.3653e+05,8.0032,2.4795,-2.6828,8.2065
2016,7,23,0,7.3653e+05,8.0416,2.4901,-2.7258,8.2774
2016,7,23,12,7.3653e+05,8.0798,2.4999,-2.7692,8.3491
2016,7,24,0,7.3654e+05,8.1176,2.5089,-2.8129,8.4215
2016,7,24,12,7.3654e+05,8.1551,2.5172,-2.8569,8.4948
2016,7,25,0,7.3654e+05,8.1922,2.5247,-2.9012,8.5687
2016,7,25,12,7.3654e+05,8.2289,2.5314,-2.9458,8.6432
2016,7,26,0,7.3654e+05,8.2651,2.5373,-2.9906,8.7184
2016,7,26,12,7.3654e+05,8.301,2.5424,-3.0356,8.7942
2016,7,27,0,7.3654e+05,8.3363,2.5467,-3.0808,8.8704
2016,7,27,12,7.3654e+05,8.3712,2.5503,-3.1262,8.9471
2016,7,28,0,7.3654e+05,8.4055,2.553,-3.1718,9.0243
2016,7,28,12,7.3654e+05,8.4393,2.5548,-3.2174,9.1018
2016,7,29,0,7.3654e+05,8.4724,2.5559,-3.2631,9.1796
2016,7,29,12,7.3654e+05,8.505,2.5562,-3.3089,9.2577
2016,7,30,0,7.3654e+05,8.537,2.5556,-3.3547,9.336
2016,7,30,12,7.3654e+05,8.5683,2.5543,-3.4005,9.4145
2016,7,31,0,7.3654e+05,8.599,2.5521,-3.4462,9.4931
2016,7,31,12,7.3654e+05,8.6289,2.5491,-3.4919,9.5717
2016,8,1,0,7.3654e+05,8.6582,2.5453,-3.5375,9.6503
2016,8,1,12,7.3654e+05,8.6866,2.5408,-3.5829,9.7288
2016,8,2,0,7.3654e+05,8.7144,2.5354,-3.6282,9.8072
2016,8,2,12,7.3654e+05,8.7413,2.5292,-3.6733,9.8855
2016,8,3,0,7.3654e+05,8.7674,2.5222,-3.7182,9.9635
2016,8,3,12,7.3655e+05,8.7928,2.5145,-3.7629,10.041
2016,8,4,0,7.3655e+05,8.8172,2.5059,-3.8072,10.118
2016,8,4,12,7.3655e+05,8.8408,2.4966,-3.8512,10.195
2016,8,5,0,7.3655e+05,8.8635,2.4865,-3.8949,10.272
2016,8,5,12,7.3655e+05,8.8853,2.4757,-3.9382,10.348
2016,8,6,0,7.3655e+05,8.9062,2.4641,-3.9811,10.423
2016,8,6,12,7.3655e+05,8.9261,2.4518,-4.0235,10.498
2016,8,7,0,7.3655e+05,8.9451,2.4388,-4.0654,10.572
2016,8,7,12,7.3655e+05,8.9631,2.425,-4.1068,10.645
2016,8,8,0,7.3655e+05,8.9801,2.4106,-4.1477,10.717
2016,8,8,12,7.3655e+05,8.9961,2.3954,-4.188,10.789
2016,8,9,0,7.3655e+05,9.011,2.3796,-4.2277,10.859
2016,8,9,12,7.3655e+05,9.0249,2.3631,-4.2667,10.929
2016,8,10,0,7.3655e+05,9.0378,2.3459,-4.3051,10.997
2016,8,10,12,7.3655e+05,9.0496,2.3281,-4.3427,11.064
2016,8,11,0,7.3655e+05,9.0603,2.3097,-4.3796,11.13
2016,8,11,12,7.3655e+05,9.07,2.2906,-4.4158,11.195
2016,8,12,0,7.3655e+05,9.0785,2.271,-4.4511,11.259
2016,8,12,12,7.3655e+05,9.0859,2.2507,-4.4857,11.321
2016,8,13,0,7.3656e+05,9.0922,2.2299,-4.5193,11.382
2016,8,13,12,7.3656e+05,9.0974,2.2086,-4.5521,11.441
2016,8,14,0,7.3656e+05,9.1014,2.1867,-4.584,11.499
2016,8,14,12,7.3656e+05,9.1043,2.1643,-4.615,11.555
2016,8,15,0,7.3656e+05,9.106,2.1414,-4.6449,11.609
2016,8,15,12,7.3656e+05,9.1066,2.1181,-4.6739,11.662
2016,8,16,0,7.3656e+05,9.1059,2.0942,-4.7019,11.714
2016,8,16,12,7.3656e+05,9.1042,2.07,-4.7288,11.763
2016,8,17,0,7.3656e+05,9.1012,2.0453,-4.7547,11.811
2016,8,17,12,7.3656e+05,9.0971,2.0202,-4.7794,11.856
2016,8,18,0,7.3656e+05,9.0918,1.9947,-4.8031,11.9
2016,8,18,12,7.3656e+05,9.0853,1.9688,-4.8256,11.942
2016,8,19,0,7.3656e+05,9.0776,1.9426,-4.847,11.982
2016,8,19,12,7.3656e+05,9.0687,1.9161,-4.8672,12.02
2016,8,20,0,7.3656e+05,9.0587,1.8893,-4.8863,12.056
2016,8,20,12,7.3656e+05,9.0474,1.8622,-4.9041,12.089
2016,8,21,0,7.3656e+05,9.035,1.8349,-4.9207,12.121
2016,8,21,12,7.3656e+05,9.0214,1.8073,-4.936,12.15
2016,8,22,0,7.3656e+05,9.0067,1.7795,-4.9501,12.177
2016,8,22,12,7.3656e+05,8.9908,1.7515,-4.9629,12.202
2016,8,23,0,7.3656e+05,8.9737,1.7233,-4.9745,12.225
2016,8,23,12,7.3657e+05,8.9555,1.695,-4.9847,12.245
2016,8,24,0,7.3657e+05,8.9361,1.6666,-4.9937,12.263
2016,8,24,12,7.3657e+05,8.9157,1.6381,-5.0013,12.279
2016,8,25,0,7.3657e+05,8.894,1.6094,-5.0076,12.292
2016,8,25,12,7.3657e+05,8.8713,1.5807,-5.0126,12.303
2016,8,26,0,7.3657e+05,8.8475,1.552,-5.0163,12.312
2016,8,26,12,7.3657e+05,8.8226,1.5233,-5.0186,12.318
2016,8,27,0,7.3657e+05,8.7966,1.4946,-5.0195,12.322
2016,8,27,12,7.3657e+05,8.7695,1.4659,-5.0192,12.323
2016,8,28,0,7.3657e+05,8.7415,1.4372,-5.0174,12.322
2016,8,28,12,7.3657e+05,8.7123,1.4086,-5.0144,12.318
2016,8,29,0,7.3657e+05,8.6822,1.3801,-5.0099,12.312
2016,8,29,12,7.3657e+05,8.6511,1.3518,-5.0042,12.303
2016,8,30,0,7.3657e+05,8.619,1.3236,-4.9971,12.293
2016,8,30,12,7.3657e+05,8.5859,1.2955,-4.9886,12.279
2016,8,31,0,7.3657e+05,8.5519,1.2676,-4.9789,12.263
2016,8,31,12,7.3657e+05,8.517,1.2399,-4.9678,12.245
2016,9,1,0,7.3657e+05,8.4812,1.2125,-4.9553,12.224
2016,9,1,12,7.3657e+05,8.4446,1.1853,-4.9416,12.201
2016,9,2,0,7.3658e+05,8.4071,1.1583,-4.9266,12.175
2016,9,2,12,7.3658e+05,8.3687,1.1317,-4.9102,12.147
2016,9,3,0,7.3658e+05,8.3296,1.1053,-4.8926,12.117
2016,9,3,12,7.3658e+05,8.2897,1.0793,-4.8738,12.084
2016,9,4,0,7.3658e+05,8.2491,1.0536,-4.8537,12.049
2016,9,4,12,7.3658e+05,8.2078,1.0283,-4.8323,12.012
2016,9,5,0,7.3658e+05,8.1657,1.0033,-4.8098,11.972
2016,9,5,12,7.3658e+05,8.123,0.97879,-4.786,11.93
2016,9,6,0,7.3658e+05,8.0797,0.95467,-4.761,11.886
2016,9,6,12,7.3658e+05,8.0358,0.93099,-4.7349,11.84
2016,9,7,0,7.3658e+05,7.9913,0.90775,-4.7077,11.791
2016,9,7,12,7.3658e+05,7.9463,0.88499,-4.6793,11.741
2016,9,8,0,7.3658e+05,7.9008,0.86271,-4.6498,11.688
2016,9,8,12,7.3658e+05,7.8548,0.84094,-4.6193,11.633
2016,9,9,0,7.3658e+05,7.8084,0.81968,-4.5876,11.576
2016,9,9,12,7.3658e+05,7.7616,0.79896,-4.555,11.518
2016,9,10,0,7.3658e+05,7.7144,0.77878,-4.5214,11.457
2016,9,10,12,7.3658e+05,7.6669,0.75916,-4.4867,11.394
2016,9,11,0,7.3658e+05,7.6191,0.74011,-4.4512,11.33
2016,9,11,12,7.3658e+05,7.571,0.72166,-4.4147,11.264
2016,9,12,0,7.3658e+05,7.5227,0.7038,-4.3773,11.196
2016,9,12,12,7.3659e+05,7.4742,0.68655,-4.339,11.127
2016,9,13,0,7.3659e+05,7.4256,0.66993,-4.2999,11.056
2016,9,13,12,7.3659e+05,7.3768,0.65393,-4.26,10.983
2016,9,14,0,7.3659e+05,7.328,0.63859,-4.2193,10.909
2016,9,14,12,7.3659e+05,7.2791,0.62389,-4.1779,10.833
2016,9,15,0,7.3659e+05,7.2302,0.60986,-4.1358,10.756
2016,9,15,12,7.3659e+05,7.1814,0.5965,-4.093,10.678
2016,9,16,0,7.3659e+05,7.1326,0.58382,-4.0495,10.598
2016,9,16,12,7.3659e+05,7.084,0.57182,-4.0054,10.518
2016,9,17,0,7.3659e+05,7.0355,0.56052,-3.9607,10.436
2016,9,17,12,7.3659e+05,6.9872,0.54991,-3.9155,10.353
2016,9,18,0,7.3659e+05,6.9391,0.54001,-3.8698,10.269
